,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,P78 051019 1,Tracking Ratio [%],Category Group,Category Binocular,Index Binocular,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Binocular X [px],Point of Regard Binocular Y [px],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Video Time [h:m:s:ms],Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,Frame Number
351,3236610.35,15:17:56:141,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,0.00,0.00,0.00,84.00,54.00,3.30,728.01,57.53,0.00,0.00,732.21,316.61,-,0.00,0.00,0.00,-0.11,0.17,0.98,00:01:06:575,0.00,0.00,0.00,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1598
352,3236627.05,15:17:56:158,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,0.00,0.00,0.00,82.00,58.00,3.32,731.56,60.77,0.00,0.00,736.06,318.83,-,0.00,0.00,0.00,-0.11,0.17,0.98,00:01:06:575,0.00,0.00,0.00,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1598
353,3236643.62,15:17:56:175,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,0.00,0.00,0.00,84.00,58.00,3.34,727.22,61.43,0.00,0.00,731.68,319.44,-,0.00,0.00,0.00,-0.11,0.17,0.98,00:01:06:617,0.00,0.00,0.00,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1599
354,3236660.23,15:17:56:191,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,0.00,0.00,0.00,84.00,54.00,3.34,729.91,64.40,0.00,0.00,734.63,321.49,-,0.00,0.00,0.00,-0.11,0.17,0.98,00:01:06:617,0.00,0.00,0.00,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1599
355,3236676.88,15:17:56:208,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,0.00,0.00,0.00,84.00,52.00,3.46,725.25,53.51,0.00,0.00,729.10,313.84,-,0.00,0.00,0.00,-0.10,0.18,0.98,00:01:06:659,0.00,0.00,0.00,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1600
356,3236693.6,15:17:56:225,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,0.00,0.00,0.00,84.00,56.00,3.36,725.26,56.39,0.00,0.00,729.32,315.90,-,0.00,0.00,0.00,-0.10,0.17,0.98,00:01:06:659,0.00,0.00,0.00,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1600
357,3236710.17,15:17:56:241,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,0.00,0.00,0.00,84.00,52.00,3.48,725.60,52.32,0.00,0.00,729.38,312.98,-,0.00,0.00,0.00,-0.10,0.18,0.98,00:01:06:700,0.00,0.00,0.00,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1601
358,3236726.9,15:17:56:258,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,0.00,0.00,0.00,86.00,52.00,3.58,726.52,42.16,0.00,0.00,729.58,305.72,-,0.00,0.00,0.00,-0.11,0.18,0.98,00:01:06:700,0.00,0.00,0.00,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1601
359,3236743.45,15:17:56:274,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,0.00,0.00,0.00,84.00,52.00,3.50,726.70,48.80,0.00,0.00,730.23,310.45,-,0.00,0.00,0.00,-0.11,0.18,0.98,00:01:06:742,0.00,0.00,0.00,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1602
360,3236760.19,15:17:56:291,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,0.00,0.00,0.00,86.00,52.00,3.46,724.50,56.07,0.00,0.00,728.52,315.72,-,0.00,0.00,0.00,-0.10,0.17,0.98,00:01:06:742,0.00,0.00,0.00,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1602
361,3236776.81,15:17:56:308,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,0.00,0.00,0.00,86.00,52.00,3.54,725.60,43.71,0.00,0.00,728.75,306.85,-,0.00,0.00,0.00,-0.10,0.18,0.98,00:01:06:742,0.00,0.00,0.00,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1602
362,3236793.38,15:17:56:324,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,0.00,0.00,0.00,84.00,50.00,3.42,726.44,45.37,0.00,0.00,729.72,308.02,-,0.00,0.00,0.00,-0.11,0.18,0.98,00:01:06:784,0.00,0.00,0.00,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1603
363,3236810.1,15:17:56:341,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,0.00,0.00,0.00,84.00,52.00,3.50,729.10,50.21,0.00,0.00,732.78,311.39,-,0.00,0.00,0.00,-0.11,0.18,0.98,00:01:06:784,0.00,0.00,0.00,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1603
364,3236826.72,15:17:56:358,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,0.00,0.00,0.00,86.00,52.00,3.50,729.06,50.74,0.00,0.00,732.78,311.77,-,0.00,0.00,0.00,-0.11,0.18,0.98,00:01:06:784,0.00,0.00,0.00,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1603
365,3236843.26,15:17:56:374,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,0.00,0.00,0.00,84.00,52.00,3.54,727.28,42.38,0.00,0.00,730.36,305.83,-,0.00,0.00,0.00,-0.11,0.18,0.98,00:01:06:825,0.00,0.00,0.00,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1604
366,3236860.0,15:17:56:391,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,0.00,0.00,0.00,84.00,52.00,3.48,724.95,55.84,0.00,0.00,728.96,315.51,-,0.00,0.00,0.00,-0.10,0.17,0.98,00:01:06:825,0.00,0.00,0.00,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1604
367,3236876.56,15:17:56:408,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,0.00,0.00,0.00,84.00,52.00,3.54,727.75,47.57,0.00,0.00,731.22,309.51,-,0.00,0.00,0.00,-0.11,0.18,0.98,00:01:06:867,0.00,0.00,0.00,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1605
368,3236893.31,15:17:56:424,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,0.00,0.00,0.00,86.00,52.00,3.54,726.83,43.70,0.00,0.00,730.00,306.77,-,0.00,0.00,0.00,-0.11,0.18,0.98,00:01:06:867,0.00,0.00,0.00,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1605
369,3236909.91,15:17:56:441,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,0.00,0.00,0.00,84.00,52.00,3.54,727.62,44.81,0.00,0.00,730.89,307.54,-,0.00,0.00,0.00,-0.11,0.18,0.98,00:01:06:867,0.00,0.00,0.00,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1605
370,3236926.49,15:17:56:458,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,56.00,4.36,86.00,52.00,3.62,759.67,11.54,876.45,-37.08,729.63,304.81,-,-0.12,0.23,0.97,-0.11,0.19,0.98,00:01:06:909,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1606
371,3236943.17,15:17:56:474,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,58.00,4.44,86.00,50.00,3.46,759.78,15.86,876.47,-35.67,730.47,309.95,-,-0.12,0.23,0.97,-0.11,0.18,0.98,00:01:06:909,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1606
372,3236959.76,15:17:56:491,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,58.00,4.42,86.00,52.00,3.64,758.46,11.98,873.50,-32.79,730.10,302.47,-,-0.11,0.22,0.97,-0.11,0.19,0.98,00:01:06:950,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1607
373,3236976.45,15:17:56:507,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,58.00,4.42,84.00,50.00,3.42,761.36,17.86,875.74,-31.86,734.68,309.84,-,-0.12,0.22,0.97,-0.11,0.18,0.98,00:01:06:950,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1607
374,3236993.12,15:17:56:524,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,58.00,4.44,86.00,52.00,3.54,759.01,14.97,874.07,-33.92,731.09,307.51,-,-0.11,0.22,0.97,-0.11,0.18,0.98,00:01:06:950,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1607
375,3237009.69,15:17:56:541,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,58.00,4.46,86.00,52.00,3.56,761.23,15.61,878.82,-36.19,731.07,309.75,-,-0.12,0.23,0.97,-0.11,0.18,0.98,00:01:06:992,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1608
376,3237026.33,15:17:56:557,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,56.00,4.40,86.00,52.00,3.52,757.01,21.18,869.92,-25.38,731.96,310.23,-,-0.11,0.22,0.97,-0.11,0.18,0.98,00:01:07:034,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1609
377,3237043.04,15:17:56:574,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,58.00,4.42,86.00,52.00,3.62,755.81,19.30,868.99,-25.89,730.15,308.06,-,-0.11,0.22,0.97,-0.11,0.18,0.98,00:01:07:034,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1609
378,3237059.61,15:17:56:591,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,58.00,4.42,86.00,52.00,3.54,761.37,16.04,876.16,-37.62,734.02,311.60,-,-0.12,0.23,0.97,-0.11,0.18,0.98,00:01:07:034,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1609
379,3237076.26,15:17:56:607,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,58.00,4.48,86.00,52.00,3.56,759.86,19.15,875.38,-32.91,732.13,312.58,-,-0.12,0.22,0.97,-0.11,0.18,0.98,00:01:07:075,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1610
380,3237092.88,15:17:56:624,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,58.00,4.44,86.00,52.00,3.62,758.46,14.02,876.56,-34.84,727.39,306.76,-,-0.12,0.23,0.97,-0.10,0.18,0.98,00:01:07:075,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1610
381,3237109.54,15:17:56:641,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,58.00,4.46,86.00,52.00,3.56,759.51,16.46,876.93,-31.37,729.52,307.50,-,-0.12,0.22,0.97,-0.10,0.18,0.98,00:01:07:075,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1610
382,3237126.17,15:17:56:657,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,58.00,4.46,84.00,52.00,3.40,761.41,24.17,873.27,-29.93,738.09,317.54,-,-0.11,0.22,0.97,-0.11,0.17,0.98,00:01:07:117,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1611
383,3237142.85,15:17:56:674,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,56.00,4.44,86.00,52.00,3.58,757.84,21.60,872.46,-22.45,731.21,308.44,-,-0.11,0.22,0.97,-0.11,0.18,0.98,00:01:07:117,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1611
384,3237159.45,15:17:56:690,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,56.00,4.40,86.00,52.00,3.52,756.99,16.83,868.19,-28.45,732.96,306.47,-,-0.11,0.22,0.97,-0.11,0.18,0.98,00:01:07:159,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1612
385,3237176.17,15:17:56:707,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,56.00,4.40,82.00,58.00,3.38,762.28,23.97,876.10,-30.88,737.05,317.77,-,-0.12,0.22,0.97,-0.11,0.17,0.98,00:01:07:159,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1612
386,3237192.71,15:17:56:724,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,94.00,56.00,4.40,86.00,52.00,3.52,759.78,23.73,874.64,-25.34,733.35,313.43,-,-0.11,0.22,0.97,-0.11,0.18,0.98,00:01:07:200,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1613
387,3237209.46,15:17:56:740,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,0.00,0.00,0.00,86.00,52.00,3.58,727.26,44.21,0.00,0.00,730.45,307.15,-,0.00,0.00,0.00,-0.11,0.18,0.98,00:01:07:200,0.00,0.00,0.00,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1613
388,3237226.12,15:17:56:757,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,56.00,4.34,82.00,58.00,3.38,763.62,25.86,877.42,-28.04,738.78,318.16,-,-0.12,0.22,0.97,-0.11,0.17,0.98,00:01:07:200,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1613
389,3237242.77,15:17:56:774,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,94.00,58.00,4.42,86.00,58.00,3.42,761.47,28.36,877.76,-24.03,734.42,318.78,-,-0.12,0.22,0.97,-0.11,0.17,0.98,00:01:07:200,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1613
390,3237259.38,15:17:56:790,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,0.00,0.00,0.00,84.00,58.00,3.40,733.69,58.43,0.00,0.00,738.03,317.14,-,0.00,0.00,0.00,-0.11,0.17,0.98,00:01:07:200,0.00,0.00,0.00,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1613
391,3237276.01,15:17:56:807,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,0.00,0.00,0.00,84.00,56.00,3.36,730.84,64.38,0.00,0.00,735.56,321.50,-,0.00,0.00,0.00,-0.11,0.17,0.98,00:01:07:242,0.00,0.00,0.00,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1614
392,3237292.71,15:17:56:824,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,0.00,0.00,0.00,84.00,56.00,3.40,732.12,62.48,0.00,0.00,736.73,320.09,-,0.00,0.00,0.00,-0.11,0.17,0.98,00:01:07:242,0.00,0.00,0.00,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1614
393,3237309.2,15:17:56:840,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,0.00,0.00,0.00,84.00,58.00,3.38,738.16,62.96,0.00,0.00,742.92,320.28,-,0.00,0.00,0.00,-0.11,0.17,0.98,00:01:07:284,0.00,0.00,0.00,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1615
394,3237325.92,15:17:56:857,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,56.00,4.44,84.00,56.00,3.36,767.77,31.62,884.51,-24.95,741.18,323.42,-,-0.12,0.22,0.97,-0.11,0.17,0.98,00:01:07:284,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1615
395,3237342.53,15:17:56:874,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,60.00,4.46,84.00,58.00,3.38,765.97,30.63,881.81,-24.35,739.99,321.80,-,-0.12,0.22,0.97,-0.11,0.17,0.98,00:01:07:325,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1616
396,3237359.24,15:17:56:890,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,58.00,4.46,84.00,58.00,3.38,767.80,30.63,884.35,-26.09,741.24,322.89,-,-0.12,0.22,0.97,-0.11,0.17,0.98,00:01:07:325,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1616
397,3237375.77,15:17:56:907,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,60.00,4.44,84.00,56.00,3.38,765.00,30.10,883.10,-24.89,736.65,321.44,-,-0.12,0.22,0.97,-0.11,0.17,0.98,00:01:07:325,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1616
398,3237392.41,15:17:56:923,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,56.00,4.42,82.00,56.00,3.38,765.77,34.33,878.86,-16.87,743.00,321.60,-,-0.12,0.21,0.97,-0.11,0.17,0.98,00:01:07:367,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1617
399,3237409.15,15:17:56:940,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,56.00,4.40,84.00,56.00,3.36,768.10,31.97,883.44,-22.58,742.94,322.16,-,-0.12,0.22,0.97,-0.11,0.17,0.98,00:01:07:367,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1617
400,3237425.72,15:17:56:957,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,58.00,4.42,84.00,56.00,3.38,768.54,35.82,883.14,-17.43,744.69,323.76,-,-0.12,0.21,0.97,-0.12,0.17,0.98,00:01:07:409,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1618
401,3237442.41,15:17:56:973,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,58.00,4.40,84.00,56.00,3.38,766.41,33.82,882.15,-19.87,741.01,322.91,-,-0.12,0.21,0.97,-0.11,0.17,0.98,00:01:07:409,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1618
402,3237458.99,15:17:56:990,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,58.00,4.42,82.00,56.00,3.38,768.95,32.70,885.60,-22.66,742.67,323.11,-,-0.12,0.22,0.97,-0.11,0.17,0.98,00:01:07:450,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1619
403,3237475.68,15:17:57:007,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,58.00,4.42,84.00,56.00,3.38,770.59,37.46,885.96,-17.91,746.36,326.21,-,-0.12,0.21,0.97,-0.12,0.16,0.98,00:01:07:450,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1619
404,3237492.26,15:17:57:023,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,0.00,0.00,0.00,84.00,56.00,3.36,740.53,69.67,0.00,0.00,745.85,325.01,-,0.00,0.00,0.00,-0.12,0.16,0.98,00:01:07:492,0.00,0.00,0.00,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1620
405,3237508.93,15:17:57:040,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,58.00,4.40,84.00,56.00,3.40,771.23,35.63,888.34,-20.94,745.07,325.73,-,-0.12,0.21,0.97,-0.12,0.16,0.98,00:01:07:492,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1620
406,3237525.53,15:17:57:057,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,127,92.00,58.00,4.40,84.00,56.00,3.38,770.11,37.15,887.39,-18.04,743.95,325.81,-,-0.12,0.21,0.97,-0.12,0.16,0.98,00:01:07:534,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1621
